id,focus,signal,slack,drag,confidence,score,lane
l001,join pressure,35,33,6,25,184,ship
l002,presence churn,35,34,6,55,216,ship
l003,merge risk,35,35,6,85,248,ship
l004,clock drift,35,36,18,25,166,ship
l005,join pressure,35,37,18,55,198,ship
l006,presence churn,35,38,18,85,230,ship
l007,merge risk,35,39,34,25,140,watch
l008,clock drift,35,40,34,55,172,ship
l009,join pressure,35,41,34,85,204,ship
l010,presence churn,60,42,6,25,277,ship
l011,merge risk,60,43,6,55,309,ship
l012,clock drift,60,44,6,85,341,ship
l013,join pressure,60,45,18,25,259,ship
l014,presence churn,60,46,18,55,291,ship
l015,merge risk,60,47,18,85,323,ship
l016,clock drift,60,48,34,25,233,ship
l017,join pressure,60,32,34,55,231,ship
l018,presence churn,60,33,34,85,263,ship
l019,merge risk,85,34,6,25,336,ship
l020,clock drift,85,35,6,55,368,ship
l021,join pressure,85,36,6,85,400,ship
l022,presence churn,85,37,18,25,318,ship
l023,merge risk,85,38,18,55,350,ship
l024,clock drift,85,39,18,85,382,ship
l025,join pressure,85,40,34,25,292,ship
l026,presence churn,85,41,34,55,324,ship
l027,merge risk,85,42,34,85,356,ship
